building_id,hour,kwh_usage
red_aquarium,11,3.088889
white_gymnaisum,6,7.339846
Fancy Museum,2,-4.321142
small_birdhouse,3,1.785246
dog_aquarium,1,2.293154
the_best_birdhouse,21,14.954060
mauve_market,6,3.053278
dinosaur_market,11,0.678238
small_hospital,12,8.580309
rusty_old_office,4,6.133871
dog_opera_house,6,3.183149
Fancy School,21,-5.289545
the_best_hydroelectric_plant,9,-5.977854
down_gymnaisum,17,9.338959
blue_market,0,4.472002
Shiny New Market,5,-2.358216
dog_stadium,5,2.232401
green_base,9,12.913304
fancy_aquarium,22,-3.701888
shiny_new_birdhouse,11,6.048150
white_opera_house,21,7.518056
down_taco_truck,17,8.166465
savvy_windmill,14,11.734382
fancy_market,3,2.935956
red_warehouse,8,8.791505
down_planetarium,22,-5.090248
up_planetarium,13,-11.361855
old_market,14,2.963279
old_hospital,20,1.660514
white_hydroelectric_plant,7,3.541225
bob's_office,1,4.395312
secret_gymnaisum,19,-0.734628
mauve_taco_truck,17,15.479448
red_base,6,5.621054
bob's_gymnaisum,19,3.757986
savvy_taco_truck,11,4.031351
old_taco_truck,4,3.909814
savvy_birdhouse,10,-2.619511
green_warehouse,23,3.192216
mauve_base,1,-7.779015
up_museum,8,7.050888
The Best Gymnaisum,1,2.447475
up_windmill,12,0.770988
dinosaur_houseboat,14,-20.173025
the_best_houseboat,15,-17.177926
blue_base,18,12.965500
bob's_aquarium,17,5.048523
old_windmill,21,5.342227
Blue Aquarium,19,6.515283
Down Base,0,3.687722
down_hydroelectric_plant,21,0.757182
green_windmill,15,15.412863
savvy_hospital,8,10.787048
Bob'S Opera House,1,8.040970
old_taco_truck,7,2.728288
mauve_gymnaisum,0,-5.189389
shiny_new_birdhouse,12,6.869369
the_best_school,7,3.575920
mauve_school,20,4.855022
small_birdhouse,23,-1.722466
down_taco_truck,14,10.709005
down_museum,13,10.900501
fancy_planetarium,9,4.604007
blue_hydroelectric_plant,2,10.253399
fancy_market,7,1.807972
old_school,0,5.035403
Dinosaur Market,15,1.431652
up_house,20,10.779996
savvy_stadium,18,-6.069741
old_birdhouse,4,4.606520
dog_windmill,8,4.790863
shiny_new_warehouse,20,1.703159
mauve_houseboat,11,5.053045
Small School,14,6.325136
shiny_new_windmill,19,5.496330
bob's_aquarium,7,3.662901
bob's_houseboat,22,4.294282
dog_windmill,18,7.388051
the_best_museum,21,13.934825
Secret Windmill,9,4.291527
old_museum,13,-2.492534
fancy_hydroelectric_plant,21,13.531386
dinosaur_hospital,22,-1.805718
Secret School,4,2.919913
dinosaur_gymnaisum,5,5.615333
Bob'S Hospital,18,12.656226
the_best_museum,6,9.124603
bob's_market,21,7.231212
small_office,8,-2.696115
the_best_opera_house,9,2.988112
dog_stadium,7,1.718213
rusty_old_gymnaisum,5,7.295374
up_school,2,-5.510884
Rusty Old Market,18,2.926646
white_house,3,5.790792
white_opera_house,8,10.261095
white_office,1,3.748388
rusty_old_hospital,20,3.562389
green_birdhouse,17,10.214159
Small House,3,-6.087547
dog_opera_house,1,4.326877
bob's_house,15,12.589488
white_windmill,8,11.699367
Blue Stadium,15,3.238106
savvy_aquarium,13,9.208261
bob's_windmill,10,3.668873
dog_windmill,7,4.200398
bob's_warehouse,13,-11.2403
small_base,11,2.686265
fancy_school,12,16.627549
shiny_new_opera_house,10,4.949082
dog_market,16,3.278272
shiny_new_opera_house,3,8.416580
white_aquarium,17,2.648037
red_office,4,1.586231
fancy_taco_truck,20,-10.471845
green_office,12,-4.134678
savvy_warehouse,9,2.806132
down_planetarium,15,19.523566
down_market,15,3.540680
bob's_museum,16,14.650538
bob's_office,22,3.174692
bob's_houseboat,6,3.209726
the_best_office,12,4.684401
Shiny New Planetarium,4,7.041104
blue_aquarium,6,4.551203
the_best_gymnaisum,0,2.244705
small_base,23,2.088332
blue_aquarium,21,2.883185
rusty_old_birdhouse,11,1.037367
Dog Office,20,3.349568
white_office,19,2.526950
down_hydroelectric_plant,11,-1.114569
down_aquarium,20,3.362983
up_school,13,6.596019
red_opera_house,0,6.619591
dinosaur_school,4,4.214507
dog_warehouse,5,7.460015
white_warehouse,17,2.520362
Dinosaur Taco Truck,18,8.585157
secret_warehouse,22,8.084267
old_birdhouse,9,-14.762442
savvy_gymnaisum,7,5.669595
up_office,18,-7.564476
fancy_windmill,14,8.178819
bob's_hydroelectric_plant,13,9.011686
secret_hospital,7,1.516619
dog_hydroelectric_plant,0,4.293716
up_market,22,4.110930
shiny_new_base,19,7.900506
Small Hydroelectric Plant,22,3.566895
down_school,19,3.297506
mauve_museum,1,7.939807
the_best_windmill,18,17.527009
red_base,1,9.738244
dog_school,10,7.825059
Savvy Gymnaisum,11,6.029281
shiny_new_museum,13,7.643086
savvy_base,6,1.467042
small_aquarium,19,11.495506
Down Market,3,2.564475
small_birdhouse,16,-2.318095
savvy_office,0,4.568825
Savvy Warehouse,14,9.077041
old_opera_house,6,10.223655
red_gymnaisum,2,3.596759
dinosaur_houseboat,21,5.561837
shiny_new_museum,21,7.153224
bob's_hospital,19,-9.679699
mauve_taco_truck,19,17.969152
red_windmill,16,-14.465971
shiny_new_house,17,6.645627
down_school,11,-5.823385
savvy_market,3,3.516078
dinosaur_hospital,6,1.469436
blue_school,23,2.140768
dinosaur_house,12,3.638282
green_houseboat,15,13.877268
Fancy Windmill,6,5.572650
shiny_new_gymnaisum,10,4.869946
small_hydroelectric_plant,17,11.849893
green_birdhouse,11,3.348378
dog_office,3,1.495429
dinosaur_warehouse,20,2.783267
Green Base,8,10.252344
mauve_warehouse,4,1.967748
rusty_old_hospital,16,7.027133
up_museum,15,10.374723
down_birdhouse,20,6.325246
Dog Hydroelectric Plant,11,6.598402
secret_gymnaisum,12,1.404618
fancy_windmill,5,5.793228
shiny_new_planetarium,16,13.398641
savvy_birdhouse,12,4.259488
up_gymnaisum,18,2.746993
dog_planetarium,4,5.344130
bob's_market,7,5.760811
Fancy Taco Truck,4,5.555571
fancy_market,17,3.483142
bob's_hydroelectric_plant,23,3.738202
blue_house,0,3.546029
the_best_house,9,3.710259
down_aquarium,19,4.001050
rusty_old_planetarium,10,1.624689
secret_gymnaisum,14,0.679068
savvy_office,23,4.359881
mauve_birdhouse,7,3.931349
old_warehouse,22,-1.272158
up_aquarium,4,6.810805
blue_aquarium,15,10.293953
small_hospital,13,11.073970
savvy_office,21,4.226722
shiny_new_museum,9,4.027478
shiny_new_birdhouse,4,3.226268
red_school,10,3.043718
blue_museum,0,7.254027
dog_gymnaisum,16,5.918919
old_houseboat,13,11.454719
small_taco_truck,7,2.254516
mauve_stadium,11,1.235864
white_birdhouse,8,0.800488
white_windmill,16,9.014243
savvy_warehouse,21,5.243808
green_opera_house,12,12.831803
up_birdhouse,16,16.532363
dinosaur_planetarium,20,-1.307063
bob's_hydroelectric_plant,3,5.078328
savvy_taco_truck,2,3.853757
secret_windmill,1,5.826785
mauve_windmill,0,4.450245
rusty_old_school,20,8.437659
rusty_old_base,16,5.936862
down_house,0,4.961176
mauve_market,16,-5.216013
blue_warehouse,14,6.209523
savvy_hydroelectric_plant,14,7.153806
mauve_base,10,14.218283
red_house,22,3.401135
dog_aquarium,21,2.421450
shiny_new_houseboat,19,4.069723
dinosaur_stadium,23,1.356426
white_museum,3,2.492752
white_aquarium,18,1.849494
dog_opera_house,4,4.824322
old_aquarium,1,2.473122
the_best_office,4,7.462180
small_stadium,22,8.554497
Blue Museum,2,8.357103
rusty_old_museum,7,8.313313
Rusty Old Planetarium,4,1.289994
white_office,7,2.346077
down_school,10,4.042026
secret_windmill,18,16.446605
mauve_school,8,2.965388
dinosaur_museum,2,-9.103635
dog_gymnaisum,2,3.923767
dog_warehouse,1,9.545137
mauve_warehouse,20,2.119047
green_hospital,3,4.561626
dog_planetarium,17,9.197677
old_hydroelectric_plant,14,3.843643
fancy_hospital,16,17.712483
mauve_stadium,18,1.071174
green_windmill,9,7.515870
savvy_aquarium,3,3.285972
fancy_base,5,2.556923
down_birdhouse,8,2.971582
blue_warehouse,20,2.693134
dog_office,6,2.439921
Bob'S Windmill,21,4.712868
dinosaur_house,4,2.651328
blue_hydroelectric_plant,12,-15.307121
Small Hydroelectric Plant,8,3.976509
dog_house,4,-9.25126
mauve_gymnaisum,2,4.535624
the_best_base,3,-5.30604
up_gymnaisum,5,-1.761353
old_houseboat,3,5.465132
rusty_old_museum,1,-7.602022
green_school,19,3.167092
savvy_hydroelectric_plant,1,3.310537
bob's_warehouse,0,4.685801
secret_opera_house,18,4.250649
dog_market,12,4.913178
old_houseboat,22,3.765962
the_best_market,21,1.607391
blue_opera_house,19,3.828005
up_base,12,9.157350
dog_museum,5,7.051412
green_stadium,2,5.519987
savvy_base,9,1.216201
mauve_hydroelectric_plant,18,17.403381
red_stadium,7,7.137593
secret_gymnaisum,17,0.397867
small_hospital,15,15.895851
green_birdhouse,7,-5.486536
dinosaur_warehouse,22,-2.679336
Dog Gymnaisum,6,2.902805
old_gymnaisum,18,10.287217
up_warehouse,5,5.540154
dinosaur_school,13,3.971926
blue_house,7,2.728260
red_planetarium,10,2.375710
dog_museum,21,-4.341344
down_aquarium,12,5.791434
Mauve School,13,3.988869
dog_stadium,13,7.040698
dog_school,0,-6.613463
bob's_windmill,3,5.714161
the_best_museum,9,6.857734
up_museum,6,7.853236
red_birdhouse,14,12.189683
down_office,12,0.873840
mauve_opera_house,0,2.204502
dog_market,11,4.806225
old_birdhouse,19,4.812696
blue_houseboat,7,5.798090
the_best_house,6,1.738553
white_stadium,11,-7.980018
dog_aquarium,20,3.073933
small_house,15,12.094440
shiny_new_hospital,19,-1.080671
up_museum,3,5.350857
The Best Aquarium,17,4.624483
bob's_warehouse,9,4.342168
the_best_gymnaisum,18,6.687165
dog_houseboat,23,2.069619
blue_hospital,14,1.989929
red_windmill,22,6.320847
savvy_stadium,10,18.869911
fancy_office,2,2.749082
the_best_stadium,3,-0.655775
white_office,4,-2.790843
small_warehouse,5,2.973007
down_taco_truck,21,3.291764
small_aquarium,1,4.305223
savvy_houseboat,10,2.406035
dog_school,18,10.749270
savvy_school,17,13.855793
dog_base,22,4.172585
up_school,12,5.439137
old_market,0,1.969294
old_warehouse,21,1.879021
dog_taco_truck,21,5.383163
blue_birdhouse,19,1.832411
blue_birdhouse,2,-1.885373
green_museum,17,5.675905
white_gymnaisum,8,6.926929
old_base,9,3.847044
green_gymnaisum,4,5.817363
shiny_new_office,4,8.777076
mauve_opera_house,3,2.094733
old_base,19,7.599563
old_planetarium,13,-6.714059
small_hydroelectric_plant,12,7.897545
up_gymnaisum,7,1.763989
Small Windmill,6,4.851755
the_best_museum,16,13.201607
White Base,1,-8.74792
bob's_school,8,1.442898
red_aquarium,10,4.067169
down_planetarium,2,9.274448
shiny_new_office,11,5.399358
dinosaur_stadium,13,1.960975
bob's_museum,9,-3.945741
up_market,13,11.201556
dinosaur_market,0,0.832858
Rusty Old Taco Truck,3,-9.582424
small_museum,5,2.609082
rusty_old_houseboat,7,5.529118
savvy_market,19,2.821357
Shiny New Opera House,5,7.879462
dinosaur_base,21,4.916449
fancy_birdhouse,12,9.307502
bob's_house,17,7.324637
red_hydroelectric_plant,2,2.656987
dog_planetarium,19,9.556255
red_birdhouse,19,8.604771
down_stadium,19,5.684036
Down Warehouse,6,6.234920
small_stadium,23,6.430758
the_best_windmill,21,13.040854
old_windmill,3,6.434072
rusty_old_house,6,-3.637129
dog_windmill,19,5.680873
the_best_stadium,17,1.130731
bob's_house,21,5.825031
mauve_house,9,7.809672
secret_base,18,-5.438944
shiny_new_gymnaisum,17,19.041630
green_windmill,5,5.952783
secret_museum,9,6.773650
old_birdhouse,1,8.993271
bob's_birdhouse,8,5.340386
savvy_market,2,4.390112
green_planetarium,21,5.933063
old_base,17,10.706224
savvy_hospital,22,7.740974
red_opera_house,16,17.300318
savvy_opera_house,6,9.224023
secret_school,16,4.641281
fancy_base,20,2.282858
red_house,16,11.664669
fancy_hospital,4,9.727888
rusty_old_stadium,20,16.908947
up_taco_truck,14,4.049790
old_gymnaisum,10,3.092777
white_aquarium,19,1.858489
savvy_windmill,23,8.071180
blue_aquarium,11,4.579218
red_base,4,6.228500
white_hydroelectric_plant,4,2.817148
green_warehouse,5,1.968485
bob's_houseboat,21,3.229949
shiny_new_house,22,3.007593
dinosaur_taco_truck,23,4.801691
dog_taco_truck,11,13.558571
rusty_old_aquarium,10,5.056828
shiny_new_school,20,4.363613
rusty_old_taco_truck,20,12.530841
savvy_museum,14,1.766116
white_stadium,9,4.447440
white_opera_house,3,6.608910
White Aquarium,20,2.051184
savvy_gymnaisum,0,4.719760
dog_houseboat,5,1.791587
mauve_stadium,20,1.634511
old_house,8,4.550878
white_school,4,3.831962
dog_hospital,20,11.483484
blue_opera_house,16,8.056704
mauve_planetarium,18,13.122533
dinosaur_hospital,21,0.941376
small_office,16,4.709742
fancy_base,0,-2.133527
blue_warehouse,18,4.963012
small_planetarium,21,5.053337
the_best_hospital,18,1.604150
fancy_office,16,2.550651
up_stadium,0,1.975305
old_gymnaisum,4,-4.646193
bob's_birdhouse,13,13.947703
dog_school,1,7.768657
savvy_museum,9,2.042871
Small Market,10,17.450059
shiny_new_market,1,-3.944859
savvy_birdhouse,14,6.404248
white_school,1,3.304058
small_market,17,6.822025
small_aquarium,13,8.318813
white_birdhouse,11,1.622405
bob's_windmill,0,4.395134
old_houseboat,15,9.740389
down_taco_truck,10,4.885964
Blue Stadium,5,2.070178
white_museum,1,2.588707
dog_windmill,4,6.875305
savvy_museum,13,2.106434
shiny_new_stadium,13,1.664179
Old Base,22,3.472805
white_hospital,18,3.375841
old_house,6,4.519953
dog_stadium,19,1.905076
mauve_birdhouse,19,5.831030
small_house,9,5.705605
Red House,15,11.085045
mauve_opera_house,21,2.071164
secret_opera_house,7,6.604032
dinosaur_opera_house,13,3.464947
red_base,10,16.510078
small_house,23,-6.172871
bob's_houseboat,10,6.959327
fancy_market,4,2.523383
savvy_taco_truck,15,-7.047939
dinosaur_warehouse,19,3.625508
bob's_houseboat,0,5.079592
fancy_taco_truck,16,10.288688
Red Hydroelectric Plant,11,2.227648
secret_market,19,5.809671
old_warehouse,15,1.108861
Bob'S Hospital,3,10.071241
old_market,17,5.661349
mauve_planetarium,8,6.049142
red_market,14,2.563301
savvy_hydroelectric_plant,9,3.518596
shiny_new_warehouse,18,2.596590
down_aquarium,8,2.742313
green_birdhouse,1,3.095365
shiny_new_hospital,15,1.222779
fancy_gymnaisum,18,1.875302
bob's_gymnaisum,22,3.082511
the_best_office,0,5.690031
up_market,10,6.502027
the_best_houseboat,2,10.154635
the_best_windmill,19,16.713433
savvy_aquarium,16,-4.838655
white_base,12,15.606803
savvy_warehouse,23,3.595664
mauve_office,10,4.408098
the_best_house,3,2.822898
rusty_old_opera_house,15,17.334191
white_aquarium,2,1.071991
dog_windmill,3,7.203101
small_office,19,2.106682
Red Opera House,3,9.731803
red_opera_house,22,4.730298
green_school,2,5.877277
the_best_market,18,2.229715
Rusty Old House,23,5.821987
Down Planetarium,11,8.422504
white_hydroelectric_plant,2,3.334861
blue_windmill,15,16.537597
mauve_birdhouse,3,7.666219
the_best_houseboat,12,17.155357
dinosaur_taco_truck,0,3.097584
blue_houseboat,5,-7.608391
Fancy Warehouse,7,3.030645
savvy_base,14,2.971679
Green House,5,7.006783
mauve_office,16,14.732794
mauve_office,3,6.181234
white_planetarium,7,-2.547253
shiny_new_opera_house,17,14.792955
Green Windmill,2,8.873853
green_hospital,0,3.658873
the_best_planetarium,16,19.793298
old_opera_house,13,6.576395
green_planetarium,1,9.333326
green_market,1,3.469172
dog_school,23,5.533979
blue_windmill,19,11.085634
blue_windmill,21,5.788392
Secret Warehouse,21,9.178911
down_warehouse,17,15.419372
down_taco_truck,23,-4.132653
secret_house,22,2.929350
white_opera_house,6,5.642337
dog_stadium,9,4.202622
shiny_new_base,17,11.559946
white_museum,21,6.286439
fancy_opera_house,0,4.391333
up_gymnaisum,22,2.053342
fancy_windmill,4,6.033531
small_base,10,2.787412
up_gymnaisum,21,1.530842
Dog Opera House,16,-9.198085
savvy_house,17,-5.707468
mauve_planetarium,2,4.400333
secret_birdhouse,14,14.558577
savvy_museum,20,2.438382
down_aquarium,1,3.219759
old_base,16,11.957847
blue_opera_house,13,-10.908433
red_warehouse,6,9.554135
up_planetarium,0,7.387901
the_best_taco_truck,11,2.876224
small_hospital,16,16.149210
down_opera_house,13,11.025958
white_gymnaisum,16,10.753099
mauve_hospital,2,8.655848
up_hydroelectric_plant,18,1.384477
Blue Birdhouse,8,2.297360
dinosaur_hydroelectric_plant,0,7.442985
dog_hydroelectric_plant,2,4.360674
old_opera_house,15,-12.041393
mauve_office,12,5.705777
small_house,7,8.504428
bob's_warehouse,15,-12.674132
bob's_stadium,7,3.704209
up_taco_truck,22,4.123341
mauve_aquarium,1,4.318001
Rusty Old Birdhouse,5,0.641580
down_taco_truck,11,-6.531363
mauve_gymnaisum,7,4.123955
savvy_school,10,5.640493
down_houseboat,22,3.656663
secret_planetarium,19,-4.987211
bob's_taco_truck,18,6.314298
dog_windmill,9,6.189146
up_warehouse,6,6.212374
secret_stadium,23,4.950860
shiny_new_hospital,6,1.680372
rusty_old_houseboat,15,-6.485624
blue_base,8,6.354734
savvy_gymnaisum,20,7.972036
white_aquarium,6,2.016126
mauve_houseboat,6,9.543627
the_best_museum,1,4.222816
the_best_gymnaisum,16,5.482688
savvy_opera_house,14,8.035775
red_aquarium,0,3.235931
dinosaur_museum,6,4.362396
secret_hospital,13,4.217801
fancy_hydroelectric_plant,6,-10.236099
old_planetarium,11,3.462305
up_houseboat,20,15.022689
up_taco_truck,12,-3.197247
green_warehouse,20,2.090827
rusty_old_market,13,4.969508
dog_houseboat,12,4.563803
white_school,5,4.899609
blue_office,1,7.213994
old_aquarium,19,6.486339
Mauve School,0,2.208339
Red School,5,4.956396
white_warehouse,5,1.649049
white_planetarium,19,4.813103
mauve_stadium,16,0.777473
bob's_warehouse,16,13.058032
shiny_new_hospital,14,-1.555005
red_houseboat,18,4.813886
secret_aquarium,14,5.886046
the_best_museum,10,5.547269
red_stadium,10,13.013211
green_house,4,5.705365
small_gymnaisum,20,2.798560
white_office,22,2.757569
small_office,15,5.089467
blue_hospital,6,1.397814
old_school,17,-12.320584
the_best_museum,2,4.859890
Green Hospital,22,2.227394
bob's_office,18,7.235306
fancy_birdhouse,22,4.849147
rusty_old_stadium,12,-4.544886
fancy_stadium,12,17.911051
old_school,6,4.682107
green_market,16,9.394428
up_taco_truck,21,4.277618
down_warehouse,8,4.791215
white_stadium,1,6.314038
Savvy Houseboat,17,5.011082
shiny_new_taco_truck,13,5.390601
down_museum,16,4.864020
dinosaur_windmill,13,13.601760
blue_school,16,-4.344942
old_taco_truck,3,-3.307388
white_hospital,11,2.117499
dinosaur_taco_truck,19,8.522191
dinosaur_base,12,11.845332
dog_house,23,6.718638
red_museum,12,5.033775
savvy_stadium,12,21.647853
up_stadium,12,2.917908
old_museum,6,3.373011
rusty_old_birdhouse,12,0.608955
up_aquarium,12,5.261013
the_best_office,18,18.554158
secret_aquarium,17,4.794882
up_hospital,0,2.174190
Savvy Planetarium,22,9.574163
